IDENTITY,,,,,,,FUNCTION,,,,,STRUCTURE / DESIGN,,,,,MATERIAL,,,ELECTRICAL,,,,,,,,INTALLATION,,,,,,,,COMPATIBILITY,,,,MESUREMENTS,,,,,,,,,,,,,,PPC_Term			,,,,,,
SKU_ID,IMG_LINK,IMG,Stock,"Product
Name","Finish
Name","Colour
Family","Socket
Type","Switch
Included","Switch
Type","Mount
Type","Shade
Support","Body
Pattern","Ring
Count","Shade
Rings Qty","Lock
Nut Qty","Cable
Grip
Included","Body
Material
(Primary)","Ring
Material","Insert
Material
(Secondary)","Voltage
Range","Max
Wattage","Terminal
Type",Dimmable,"IP
Rating",Frequency,Class,"Earth
Terminal","Parts
List","Wiring
Type","Install
Type","Req
Electrician","Tools
Required","Assembly
Req","Cap
Easy
DIY","Assembly
Complex","Shade
Hole
Size","Compatible
Shade
Type","Compatible
Shade
Size ","Indoor/
Outdoor","Height
mm","Width
mm","Depth
mm","Diameter
mm","Shade
Diameter
mm","Cable
Length
mm","Adjust
Arm","Weight
g","CE
Cert
ID","UKCA
Cert
ID","RoHS
Cert
ID","WEEE
Reg","Safety
Warnings",Postage Cost,Exact Match Keyword,Phrase Match Keyword,Broad Match Keyword,Negative Keywords,Max Bid,Min Bid,Suggested Search Terms
LHS9E27SN,http://dashboard.digitweblk.com/Productimages/S9HRSNL.jpg,,19,,Brass ,Satin Nickel,E27,NO,NO,Pendant,FALSE,Tapered Bottle,0,0,1,Yes,Metal,-,Thermoplastic,110-240V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Cap 
Decorative Metal Body 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,120,43,43,43,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHS9E27YB,http://dashboard.digitweblk.com/Productimages/S9HRYBS.jpg,,17,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant,FALSE,Tapered Bottle,0,0,1,Yes,Metal,-,Thermoplastic,110-240V,60W,Screw terminal,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Cap 
Decorative Metal Body 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,120,43,43,43,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHSBE27BM,http://dashboard.digitweblk.com/Productimages/BLHRRGSHBKE27.jpg,,700,,Matte Black,Black,E27,YES,Rotary,Pendant / Table,TRUE,Smooth Dome,1,1,1,Yes,Thermoplastic,plastic,"Aluminium /
 Brass thread",110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"
Main holder body
Internal switch module
E27 threaded insert
Cable clamp insert
Cable grip cap",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,70,55,55,55,,,,,,,,,,2.7,E27 Matte Black Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | E27 lamp holder with switch | switched lamp holder | table lamp holder with switch | E27 table lamp socket
LHSHE27BA,http://dashboard.digitweblk.com/Productimages/STHRBK.jpg,,467,,Mate Balack,Black,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,66,41,41,41,,,,,,,,,,2.7,E27 Matte Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSHE27BC,http://dashboard.digitweblk.com/Productimages/LHSHE27BC.jpg,,-17,,Brass ,Brass Copper,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,66,41,41,41,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHSHE27BN,http://dashboard.digitweblk.com/Productimages/9360.jpg,,361,,satin black,satin black,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Satin Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSHE27BS,http://dashboard.digitweblk.com/Productimages/LHSHE27BS.jpg,,-3,,Brass Silver,Brass Silver,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass Silver Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass silver lamp holder | E27 brass silver pendant lamp holder
LHSHE27BY,http://dashboard.digitweblk.com/Productimages/LHSHE27BY.jpg,,65,,Shiny Black,Shiny Black,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Shiny Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSHE27BY-IDE,http://dashboard.digitweblk.com/Productimages/11202.jpg,,-4,,Shiny Black,Shiny Black,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Shiny Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSHE27CH,http://dashboard.digitweblk.com/Productimages/STHRCE.jpg,,93,,Polished Chrome,Silver,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Polished Chrome Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | polished chrome lamp holder | E27 polished chrome pendant lamp holder
LHSHE27CO,http://dashboard.digitweblk.com/Productimages/STHRCR.jpg,,558,,Brass / Gold,Copper,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHSHE27FG,http://dashboard.digitweblk.com/Productimages/STHRFGD.jpg,,83,,French Gold ,Silver,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 French Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | french gold lamp holder | E27 french gold pendant lamp holder
LHSHE27GB,http://dashboard.digitweblk.com/Productimages/STHRGBS.jpg,,249,,Brass ,Green Brass,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHSHE27MB,http://dashboard.digitweblk.com/Productimages/LHSHE27MB.jpg,,-29,,Matt Brass,Green Brass,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHSHE27RO,http://dashboard.digitweblk.com/Productimages/STHRRGD.jpg,,101,,Rose gold,Rose gold,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Rose Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHSHE27RR,http://dashboard.digitweblk.com/Productimages/LHSHE27RR.jpg,,-12,,Brass,Rustic Red,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHSHE27SN,http://dashboard.digitweblk.com/Productimages/LHSHE27SN.jpg,,68,,Brass ,Satin Nickel,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHSHE27WH,http://dashboard.digitweblk.com/Productimages/STHRWE.jpg,,56,,White,White,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 White Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSHE27YB,http://dashboard.digitweblk.com/Productimages/STHRYBS.jpg,,194,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant,TRUE,Decorative Cylinder,1,1,1,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes," Decorative outer body
Two shade rings
Ceramic E27 socket
Terminal screws
Cable entry screw",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,85,41,41,41,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHSIE27CO,http://dashboard.digitweblk.com/Productimages/LHSIE27CO.jpg,,-27,,Brass / Gold,Copper,E27,YES,Rotary,Pendant,TRUE,Threaded Cylinder,2,2,1,Yes,Metal,Metal,"Thermoplastic 
/ Bakelite",60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"Top cable entry cap
Upper shade ring
Insulating washer
Decorative sleeve
Internal switch module
Threaded body section
Lower shade ring
",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,71,31,31,31,,,,,,,,,,2.7,E27 Brass / Copper Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder | E27 lamp holder with switch | switched lamp holder
LHSIE27FG,http://dashboard.digitweblk.com/Productimages/LHSIE27FG.jpg,,-6,,French Gold ,Silver,E27,YES,Rotary,Pendant,TRUE,Threaded Cylinder,2,2,1,Yes,Metal,Metal,"Thermoplastic 
/ Bakelite",60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"Top cable entry cap
Upper shade ring
Insulating washer
Decorative sleeve
Internal switch module
Threaded body section
Lower shade ring
",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,71,31,31,31,,,,,,,,,,2.7,E27 French Gold Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | french gold lamp holder | E27 french gold pendant lamp holder | E27 lamp holder with switch | switched lamp holder
LHSIE27GB,http://dashboard.digitweblk.com/Productimages/LHSIE27GB.jpg,,-4,,Brass ,Green Brass,E27,YES,Rotary,Pendant,TRUE,Threaded Cylinder,2,2,1,Yes,Metal,Metal,"Thermoplastic 
/ Bakelite",60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"Top cable entry cap
Upper shade ring
Insulating washer
Decorative sleeve
Internal switch module
Threaded body section
Lower shade ring
",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,71,31,31,31,,,,,,,,,,2.7,E27 Brass Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder | E27 lamp holder with switch | switched lamp holder
LHSIE27RO,http://dashboard.digitweblk.com/Productimages/LHSIE27RO.jpg,,-5,,Rose gold,Rose gold,E27,YES,Rotary,Pendant,TRUE,Threaded Cylinder,2,2,1,Yes,Metal,Metal,"Thermoplastic 
/ Bakelite",60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"Top cable entry cap
Upper shade ring
Insulating washer
Decorative sleeve
Internal switch module
Threaded body section
Lower shade ring
",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,71,31,31,31,,,,,,,,,,2.7,E27 Rose Gold Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder | E27 lamp holder with switch | switched lamp holder
LHSPE27BY,http://dashboard.digitweblk.com/Productimages/CNBHRSBK.jpg,,31,,Shiny Black,Shiny Black,E27,NO,NO,"Pendant /
 Shade Mount",TRUE,Ribbed Decorative body,1,1,1,Yes,Metal,Metal,Ceramic,60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"top cable fixing screw
metal shell
Ceramic Socket Insert 
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,110,40,40,40,,,,,,,,,,2.7,E27 Shiny Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHSPE27CH,http://dashboard.digitweblk.com/Productimages/CNBHRCE.jpg,,19,,Polished Chrome,Silver,E27,NO,NO,"Pendant /
 Shade Mount",TRUE,Ribbed Decorative body,1,1,1,Yes,Metal,Metal,Ceramic,60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"top cable fixing screw
metal shell
Ceramic Socket Insert 
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,110,40,40,40,,,,,,,,,,2.7,E27 Polished Chrome Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | polished chrome lamp holder | E27 polished chrome pendant lamp holder
LHSPE27CO,http://dashboard.digitweblk.com/Productimages/CNBHRCR.jpg,,68,,Brass / Gold,Copper,E27,NO,NO,"Pendant /
 Shade Mount",TRUE,Ribbed Decorative body,1,1,1,Yes,Metal,Metal,Ceramic,60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"top cable fixing screw
metal shell
Ceramic Socket Insert 
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,110,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHSPE27RO,http://dashboard.digitweblk.com/Productimages/CNBHRRGD.jpg,,72,,Rose gold,Rose gold,E27,NO,NO,"Pendant /
 Shade Mount",TRUE,Ribbed Decorative body,1,1,1,Yes,Metal,Metal,Ceramic,60W,110-240v,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,No,"top cable fixing screw
metal shell
Ceramic Socket Insert 
Knurled Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,110,40,40,40,,,,,,,,,,2.7,E27 Rose Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
